etX,Y,INTERSECTIONID,ROUTEID,MEASURE,INTERSECTIONNAME,GRADE,INTERSECTIONKEY,ACISA,OBJECTID
-77.0152114104509,38.8781172458078,14000302_47012932,47012932,158.63800049,Alley-47012932 & 3RD ST SW,,78f45b6f0c4cb0fcfb114e19e77ed618,,3881218
-76.9721610163544,38.8862803031243,58005172_58009542_58010502,58010502,128.45799255,Driveway-58010502 & Driveway-58005172 & Driveway-58009542,10,0fbb381196864cfea3d4c3d2bac5e4bb,,3881219
-77.0058874324099,38.9056486587109,12000102_12057852,12000102,1684.4510498,1ST ST NE & M ST NE,13,9570f0a3e7e4185c835b211ef17a6400,2162,3881220
-76.9970490305891,38.8265236470623,13000702_13013192_58023302,13013192,352.35900879,BARNABY RD SE & 7TH ST SE & Driveway-58023302,10,05922ef5388a08293201d0c9b5a037c3,,3881221
-76.9962391065911,38.9057858447831,12034462_12055522_12055522A_12055522A,12055522,43.79800034,LINCOLN CIR NE & FACULTY ROW NE & LINCOLN CIR NE,10,02a10eaede5d637f02b8b21572c09acd,,3881222
-77.0121556858208,38.9300910737279,11000102_11046572_58010682,11000102,4304.00585938,1ST ST NW & HOSPITAL CENTER DR NW & Driveway-58010682,12,e9b1bf49a8607df9de29e0cea8af6d19,,3881223
-76.9781069928259,38.8970598089586,12001802_12076962,12001802,349.1789856,18TH ST NE & ROSEDALE ST NE,0,6ffe9155618a61dbb2b208a6490a9b2d,,3881224
-77.0152092691028,38.8207671328669,58021052_58024632,58021052,94.02300262,Driveway-58021052 & Driveway-58024632,,13ebdbcbd3ebbb5ffdc001b88c197d58,,3881225
-77.0881759665758,38.9114086218044,11048102_11078002,11078002,305.90301514,SALEM LN NW & INDIAN ROCK TER NW,11,831ffc7a56b9d66e925c0a18aa9fdb58,,3881226
-77.0175572681452,38.9037416264428,11053492_58022172,58022172,134.65899658,Driveway-58022172 & L ST NW,10,36b61c0d21e0197c136703170170105b,,3881227
-76.9578440396704,38.9169554739204,12003632_12064672,12003632,355.21398926,36TH PL NE & NEW YORK AVE NE,0,bfff093b92b88154875ee3faacb2dbee,,3881228
-77.0799367692286,38.9570320737488,11015082_11043552,11015082,719.60302734,BELT RD NW & HARRISON ST NW,11,53300f0c6234b13f7b16681232ccd9e4,,3881229
-76.9751122612131,38.9068161613768,12011992_12075492,12075492,0,RHODODENDRON VALLEY RD NE & AZALEA RD NE,10,2ff6dc9e425ded12c82752d6f7c98e7d,,3881230
-76.9417383805051,38.8832697393017,13031332_13085542,13031332,3467.73095703,E ST SE & TEXAS AVE SE,12,f56ee0b3b7f089b7642832a7f446e8c6,,3881231
-76.9646938991209,38.924854866724,12081442_47056792,12081442,1132.72900391,SOUTH DAKOTA AVE NE & Alley-47056792,,bc640f08ff7a42e1854b18750b4e79fd,,3881232
-76.95893134887,38.8673743139704,13084562_47059122,13084562,1353.08496094,T ST SE & Alley-47059122,,0cc8a7fdacfb50e5b59c9d9dc9492b66,,3881233
-77.0169385112112,38.8224040054437,15048453_64010532,64010532,5397.84179688,ANACOSTIA RIVER TRAIL SW & INTERSTATE 295 I BN,,23bc098029dadf21ac9feb6b0531f102,,3881234
-76.9852096995514,38.8441481576642,13025092_13078322,13025092,1027.3449707,CONGRESS ST SE & SAVANNAH ST SE,12,e9d5b7f7774ba8c15ee123578e87b192,,3881235
-76.9691006587505,38.8530430920638,13049502_13053302,13049502,76.18000031,JAMES M MCGEE JR ST SE & KNOX ST SE,12,bda0bb91014bc426629c0cb4c66c6617,,3881236
-76.9995092928147,38.8998517399729,12000502_47062572,12000502,1003.60900879,5TH ST NE & Alley-47062572,,34a68af59df1071b0f06a29e89cafc7a,,3881237
-77.0124852784982,38.885907168078,36002012_36004282,36002012,243.7460022,Ramp-36002012 & Ramp-36004282,13,a356a416f1cbf2dfed63cac2c84963e4,2172,3881238
-76.980124540428,38.9097613915969,58003742_58006312_58008342,58003742,15.26799965,Driveway-58003742 & Driveway-58006312 & Driveway-58008342,10,879206cb634a4c18dd4d524471a37575,,3881239
-76.9208282939227,38.8839577495038,13019822_13081512,13019822,5765.40380859,C ST SE & SOUTHERN AVE SE,,9568517b3778b78f66435a1b62f0fe1a,,3881240
-76.9347560107173,38.907212908047,12004732_12063372,12004732,632.63299561,47TH PL NE & NASH ST NE,11,a447b97b2ffa1384088d7d6d68ead828,,3881241
-76.9751590351128,38.8920183159935,12002102_12025352,12025352,2950.39208984,CONSTITUTION AVE NE & 21ST ST NE,10,1536058ebb6c282913f84b3ef187a999,,3881242
-76.9741798412208,38.9311499792655,12002202_12051542,12051542,1786.44995117,KEARNY ST NE & 22ND ST NE,11,34b3dd467402053c926ec3a1818b4862,,3881243
-77.0267227337324,38.9699311039357,11088792_47039442,47039442,181.98199463,Alley-47039442 & VAN BUREN ST NW,10,977943b6d0f0ccae43ae7c6709e54ba6,,3881244
-76.9598132454976,38.882843782983,13003302_13031332,13031332,3191.4609375,E ST SE & 33RD ST SE,11,1bf5d1f5565734065214785495827285,,3881245
-76.9894681068374,38.8597802354614,13044652_13046732,13044652,347.72000122,HIGH ST SE & HOWARD RD SE,11,ac0e3f84e56b85b494529bb79e429cdb,,3881246
-77.0430845532936,38.942975939159,11010852_11089112,11089112,1937.18103027,VARNUM ST NW & ARGYLE TER NW,11,f55aff0d5642ed7299bbd0f44cb2840c,,3881247
-76.929638125978,38.9072129108498,12005032_12063372,12063372,696.79101563,NASH ST NE & 50TH PL NE,11,501d20c2cee5581fb5d45a697e2b4ab2,,3881248
-77.0558262179337,38.9077117132688,11002702_11030872,11002702,415.70199585,27TH ST NW & DUMBARTON ST NW,12,e23ceaaeae63d0d9e8a758cd3a705615,,3881249
-77.1128819935471,38.9356804843156,11065712_11080212,11065712,112.13200378,NORTON ST NW & SHERIER PL NW,11,24b6224b0a82c1d9382e46840ad30aec,,3881250
-77.0001826983159,38.9350359328617,58002672_58006192_58022492,58006192,47.70299911,Driveway-58006192 & Driveway-58002672 & Driveway-58022492,10,892ba7410130f3ad70f6f528b98bcd1a,,3881251
-77.0133103650066,38.912613031238,11036722_11074162*1,11036722,420.40301514,FLORIDA AVE NW & R ST NW,14,7e97b7c7824c206ef124963bcda3454a,3454,3881252
-76.9322229972159,38.9056605341493,47061312_47067172_47080482,47067172,0,Alley-47067172 & Alley-47061312 & Alley-47080482,,f592eb0dfe1e8437a1ef7e4fbb2cd605,,3881253
-76.9488755369726,38.9211123017574,58001662_58010322_58017042,58010322,0,Driveway-58010322 & Driveway-58001662 & Driveway-58017042,10,8f114eceb3b698bb9ea9cc1fb83ff01f,,3881254
-77.0302781238704,38.9371475651137,47017642_47028592_47058782,47017642,0,Alley-47017642 & Alley-47028592 & Alley-47058782,10,266daecae6eaf16ee24e2f7cff476b48,,3881255
-77.0266550599634,38.9287927843269,11048752_47059802,47059802,47.58100128,Alley-47059802 & IRVING ST NW,10,050fe5defe08e2ede61b0faddfffa90f,,3881256
-77.0084437819311,38.9181149467364,12088462_47070422,12088462,40.37799835,V ST NE & Alley-47070422,,25314d3cb2ac245fe8fb48593069662d,,3881257
-77.0678744890977,38.9107305183637,11003402_11072862,11072862,4930.69287109,Q ST NW & 34TH ST NW,12,670f91458632a5d6e73b02a14927ecd4,,3881258
-77.0577054718117,38.9409729837585,11002832_11086122,11086122,633.99798584,TILDEN ST NW & 28TH PL NW,10,c9ec94a8948483623f540951c318b95d,,3881259
-77.0136525533002,38.8973446363456,11000202_11034382,11000202,283.3460083,2ND ST NW & F ST NW,,8bf6622e1bc192aa69643c4f43b17deb,,3881260
-76.9552606681173,38.8947739063705,12029702_47048612_47068992,47068992,134.55400085,Alley-47068992 & DIX ST NE & Alley-47048612,10,7ba2c070d92bec33568203f6dceacc56,,3881261
-77.0262008719758,38.9472117742383,11026522_47061892,47061892,0,Alley-47061892 & CRITTENDEN ST NW,10,ab25a6b2818ec235186ee930232fcb98,,3881262
-76.9747114376359,38.9401720894525,12018982_47007862_47017332,47007862,0,Alley-47007862 & BUNKER HILL RD NE & Alley-47017332,10,0f2c64c9a2d0bc79b117fc4b94023d0d,,3881263
-77.0202031806587,38.9520765334962,11039062_47070022_47070032,47070032,0,Alley-47070032 & GALLATIN ST NW & Alley-47070022,10,15d521f0371ae807b02fbde6f429ea15,,3881264
-77.0240076883533,38.9814532918985,11044202_47009562_47073542,47009562,228.46899414,Alley-47009562 & HEMLOCK ST NW & Alley-47073542,10,459aea58a8fade223d6fc15e3a3f1bf0,,3881265
-76.9409803849774,38.8922831454561,12004342_12015342,12015342,3811.85595703,BENNING RD NE & 43RD RD NE,11,f7dfc4f38c7764e5fce3f0d60f6ec568,,3881266
-77.0777882417827,38.9272686635223,11091652_47043302,47043302,68.73100281,Alley-47043302 & WATSON PL NW,10,8b9d1443d5316e395f4997ee50c8da59,,3881267
-77.0825833808087,38.9559629436326,11039712_47014052,47014052,111.54000092,Alley-47014052 & GARRISON ST NW,10,2068d76a1df9346b764885e1048a0f00,,3881268
-76.9944189778678,38.9467878284155,47004842_47030372_47064642,47064642,56.11000061,Alley-47064642 & Alley-47004842 & Alley-47030372,,4fd2f0dbb9e72c20ee2d0bb43a10ad26,,3881269
-77.0280838520358,38.8990702946777,11001202_47048962,47048962,0,Alley-47048962 & 12TH ST NW,10,3596b4da0c85acbedd6fed2dfad86220,,3881270
-77.0013059678954,38.890944683103,12008582_42038182_42060842,42060842,125.31600189,MILLERS CT NE & A ST NE & FREDERICK DOUGLASS CT NE,,cad4aebba1f390800edff3eb22c242dc,,3881271
-77.0811136837114,38.9079987093678,47030952_47031082_47083032,47083032,0,Alley-47083032 & Alley-47030952 & Alley-47031082,10,74e99252e33cba150cd86188b2aba223,,3881272
-77.0760354439969,38.9195656003661,11003802_47005372_47082792,47082792,0,Alley-47082792 & 38TH ST NW & Alley-47005372,10,49a35cd31b9d12cc2184b47f07350689,,3881273
-76.9721669712744,38.9133569061212,12002402_12074422,12002402,546.42102051,24TH ST NE & RAND PL NE,12,bbdb693e5b740677121f364e2d7a5ed4,,3881274
-76.9465202959395,38.8863614526814,13019432_13019822_58010052,13019822,3532.42895508,C ST SE & BURNS ST SE & Driveway-58010052,,5f46d10534878d8501f002ea24ac0000,,3881275
-76.9691716410447,38.8516737386908,13049662_58013882,13049662,311.87701416,JASPER ST SE & Driveway-58013882,10,813af81ddf1033db1e0d63eca5dfb789,,3881276
-77.0111085925185,38.9113958831806,47010482_47010492_47047042,47010492,0,Alley-47010492 & Alley-47010482 & Alley-47047042,,4f2cae918df10e0e0cb9dd659fca0b45,,3881277
-77.0251118705563,38.9403140973558,11040042_47088432,47088432,57.03499985,Alley-47088432 & GEORGIA AVE NW,10,3c94daf2839a6dbaa6ba1d370ccca362,,3881278
-76.9391929071526,38.9009313246958,12004402_47071432,12004402,1043.0949707,44TH ST NE & Alley-47071432,10,3cea01d41734f14c1ff678029bafb592,,3881279
-77.024065867419,38.9467357942753,47006192_47010992_47062422,47062422,0,Alley-47062422 & Alley-47006192 & Alley-47010992,10,5e41b05b4b7ddfaaee6b4e312e7457de,,3881280
-77.0199081917314,38.898680137417,11000602_47073102,11000602,732.40997314,6TH ST NW & Alley-47073102,10,f7fcdda8dd8d4291c29478a7c85cda95,,3881281
-77.0341021853168,38.9186538739443,47078242_47089702,47078242,130.84100342,Alley-47078242 & Alley-47089702,,1f1514b6e3f169c9e814f2b152cbb0d0,,3881282
-76.9800235683703,38.9383134454633,12001802_12074682,12001802,3201.40087891,18TH ST NE & RANDOLPH ST NE,11,04bbecf0fd9abd9448eb6c95e2e63c99,,3881283
-76.975620167021,38.905247788459,12083652_47051422,47051422,0,Alley-47051422 & SUMMIT ST NE,10,17fa255854c85da87f1072f213d91a3b,,3881284
-76.9909119066678,38.8832795471523,47030172_47030182_47030192,47030192,11.09700012,Alley-47030192 & Alley-47030172 & Alley-47030182,,7a52db42f0248f3fccc338c8ed2c0df5,,3881285
-77.0892225549649,38.9391374268629,58007972_58018992,58007972,0,Driveway-58007972 & Driveway-58018992,10,6fd4cb551ecc4f820fee769438c36caf,,3881286
-77.0892100273876,38.9533229932287,11032762_47036172_47072002,47036172,0,Alley-47036172 & ELLICOTT ST NW & Alley-47072002,10,31394760df6a107c942684f9a92a523f,,3881287
-76.9209517405115,38.8911295874266,12005632_12016252,12016252,2877.18994141,BLAINE ST NE & 56TH PL NE,,98683d8ef7b7fc60a2f49c17bc89d148,,3881288
-77.0204937777837,38.9430934074544,11089112_47000822,11089112,579.77301025,VARNUM ST NW & Alley-47000822,10,26b358082ff390910dc97a6d73e1b25f,,3881289
-76.9883134264218,38.8860247294711,13001302_13019822_13081382,13019822,1617.58398438,C ST SE & 13TH ST SE & SOUTH CAROLINA AVE SE,,b0c706a120bd23b779d0ee52a67f967e,,3881290
-77.0533100537317,38.8996731110548,11002502_11042442,11002502,289.35198975,25TH ST NW & H ST NW,,c629edb9cfd7ff048116282e86421c6b,,3881291
-77.0255654712377,38.9667151763527,11080992_47037592_47056392,47056392,0,Alley-47056392 & SOMERSET PL NW & Alley-47037592,10,ee62af7ad992949f61b068746683aad1,,3881292
-77.0106507801857,38.8746459053765,14000052_14063182,14063182,135.42999268,N ST SW & HALF ST SW,12,79796f261ed3e0a86fa85624647cd91a,,3881293
-76.984002638382,38.8733048186699,13010352_58023802,13010352,1970.42102051,ANACOSTIA DR SE & Driveway-58023802,10,3172f8dc3cb56b6af3434d103c2319b0,,3881294
-77.0175562222509,38.8862380603717,14000402_58017192,58017192,0,Driveway-58017192 & 4TH ST SW,10,8004c0df03bae70d28df5ca741482d03,,3881295
-77.0468917296189,38.9152702983142,47008462_47065792_47070572,47070572,51.36600113,Alley-47070572 & Alley-47008462 & Alley-47065792,10,4fe94c09d0940e8c745d0fbc7d673c4c,,3881296
-77.0376390072017,38.9287535854717,11048752_47069892,11048752,2748.96606445,IRVING ST NW & Alley-47069892,10,ae34364804ade58bbf728a71844a013d,,3881297
-77.0365392711182,38.9046986300152,11001602_47045162_47045172,11001602,555.36297607,16TH ST NW & Alley-47045162 & Alley-47045172,10,fbbe999681a0970f6e2ca0c2aff79cd0,,3881298
-76.9728809478303,38.8919321217123,36005272_36005282_58013932,36005282,0,Ramp-36005282 & Ramp-36005272 & Driveway-58013932,10,39ac1667d8b5e54879a07e89e87c0ae6,,3881299
-76.9297563759953,38.89823996325,12005002_62059462,12005002,977.75402832,50TH ST NE & MARVIN GAYE TRAIL NE,,eeaec85d0b20dd8a6c858ad5145f5ffa,,3881300
-77.0779098538863,38.9455399252629,11093992_47017062,11093992,864.11700439,WINDOM PL NW & Alley-47017062,10,8c8e5d17bcaf8a403d86d0ebe0041abd,,3881301
-77.0089627308641,38.8315373631555,14011702_14081312,14011702,112.35900116,ATLANTIC ST SW & SOUTH CAPITOL TER SW,11,c82bd94a753c5d82c58c705ee1ac7432,,3881302
-77.0302659491036,38.9602266617505,11064872_36003642,11064872,1110.50305176,NICHOLSON ST NW & Ramp-36003642,10,b948a17fb8d6ae59d63b0767129e5523,,3881303
-76.956251148181,38.8759693687419,13003432_13059602,13059602,1862.27600098,MASSACHUSETTS AVE SE & 34TH PL SE,11,197ea491b18954cc9f0b3fd54bbac80d,,3881304
-76.9902476289197,38.8966489060441,12001202_47014152,47014152,46.4620018,Alley-47014152 & 12TH ST NE,,1d4fa6b3eb8d44c42246c077dc4e81a3,,3881305
-77.0962185663863,38.9492537915312,47025142_47057372_47061532,47057372,49.20399857,Alley-47057372 & Alley-47025142 & Alley-47061532,10,b8c504345762ceb7f01126fc822c0ca5,,3881306
-76.9529810495286,38.8899175697044,12061162_25031911,25031911,297.20901489,EAST CAPITOL ST NE Service Rd & MINNESOTA AVE NE,10,8e3a96d99eb297552a4bdc36710c890a,,3881307
-77.0714086754844,38.957746453947,11025152_11047452,11025152,6905.65283203,CONNECTICUT AVE NW & HUNTINGTON ST NW,13,166d2614f459eb1a7c355f3b7f05d833,6069,3881308
-77.0116715098778,38.9714026567552,11000102_11093342,11000102,5771.59082031,1ST ST NW & WHITTIER ST NW,11,83091688b4aeec64419bd6abbf96ab0f,,3881309
-76.9225130201624,38.8983657074759,12005432_12063252,12005432,60.02399826,54TH PL NE & NANNIE HELEN BURROUGHS AVE NE,10,47ae057254db60f099f0fc0f5c9a7e9f,,3881310
-76.9425981274529,38.9005303016103,12004202_12047192,12047192,148.69599915,HUNT PL NE & 42ND ST NE,11,d47f1c5e31cf2fba96d2756ba7086ceb,,3881311
-77.0172291549082,38.9179010696008,11066102_47074052,47074052,0,Alley-47074052 & OAKDALE PL NW,10,a1150df90f1b8dc9ca8bc3e989b9702c,,3881312
-77.0198395214478,38.8278963028596,14020462_58017332,14020462,55.25,CARGO CT SW & Driveway-58017332,10,c7f255e49df8881b63431a803ac9a1e9,,3881313
-77.0619045697211,38.9683057821069,11069422_47055452,11069422,48.3769989,PATTERSON PL NW & Alley-47055452,,2382a768b82c892f98ca5fe90c4aa82a,,3881314
-76.9500910971611,38.8899172895532,12019432_12031912_36000372,12019432,0,BURNS ST NE & EAST CAPITOL ST NE & Ramp-36000372,11,7a7d7ab0818fb41dd968808df222a017,,3881315
-76.9937963548937,38.956373491791,12049922_47007902_47007912,47007912,0,Alley-47007912 & JEFFERSON ST NE & Alley-47007902,10,a85f9fe5e05e4825c1de1d5fbb99ee75,,3881316
-77.0519688324468,38.9184522452767,11051092_47064062,11051092,86.30999756,KALORAMA CIR NW & Alley-47064062,10,75e6de53daa45c981a92a7646898f236,,3881317
-77.0581482655096,38.9777212999976,11003232_11008712,11008712,293.49200439,ABERFOYLE PL NW & 32ND PL NW,11,1e198bb5762fe7767684ca1bc427ab45,,3881318
-77.0356819524603,38.9466825774049,11070522_47005702,47005702,54.90499878,Alley-47005702 & PINEY BRANCH RD NW,10,c5c018e223b076423dac6e9863626e1e,,3881319
-77.0638862173636,38.9710487532908,11003202_47071112,47071112,37.40499878,Alley-47071112 & 32ND ST NW,10,4d441ac242af6a6d2c42c6eea25741dc,,3881320
-77.0729064616586,38.960323964711,11025152_11051222,11025152,7219.85498047,CONNECTICUT AVE NW & KANAWHA ST NW,11,6371f6fdfa1f6f84702cf21d3e178043,,3881321
-77.0316064991644,38.9813595922882,11044202_47011052,11044202,641.96697998,HEMLOCK ST NW & Alley-47011052,10,827c364994067787df2683c892ca05ce,,3881322
-77.0146459067378,38.9111276662525,11072862_47049962,47049962,0,Alley-47049962 & Q ST NW,10,0469da8d82306faf477fdf7e529d3c5f,,3881323
-77.0694608757413,38.966722346794,11067142_47028982,47028982,0,Alley-47028982 & OLIVER ST NW,10,89ed6c650e960bfe2d4feb78070ee908,,3881324
-76.9904778504061,38.8727008009816,36005512_63010542,36005512,3.81399989,Ramp-36005512 & ANACOSTIA RIVER TRAIL WEST SE,,12bc3307ce5467820e2181ae4e8e217c,,3881325
-77.0089459037757,38.8764747534371,13057852_25081251,13057852,13.38899994,M ST SE & SOUTH CAPITOL ST SE Service Rd,13,d9f69a3ffba112cff7c6879d54e1435c,2228,3881326
-77.0079819814588,38.9646524859149,47007252_47026612_47043362,47043362,0,Alley-47043362 & Alley-47007252 & Alley-47026612,10,5be656dae9e82ef1a6f1e91adc9c7728,,3881327
-77.0025547098704,38.9383648409498,12043292_58014992,58014992,190.86500549,Driveway-58014992 & HAREWOOD RD NE,10,95c65f8c093705cdd3b2b7265a35de74,,3881328
-77.0564923226815,38.9121839106714,58000202_58007492_58013572,58013572,0,Driveway-58013572 & Driveway-58000202 & Driveway-58007492,10,462fdde47d183319a63fa03438bb7d03,,3881329
-77.0761741404713,38.9074073299943,11065602A_11092292,11092292,80.98200226,WEST RD NW & NORTH RD NW,12,c970a12d3cc85adf9a69efb3a3d92952,,3881330
-77.0652624372652,38.9330926188114,11003332_47069822,11003332,376.7789917,33RD PL NW & Alley-47069822,10,0910163f11b98c85f7fb04e53e249d19,,3881331
-77.0275282244571,38.9041215034199,11053492_11059602*1,11059602,1558.95605469,MASSACHUSETTS AVE NW & L ST NW,13,70df05896c27dbbf205a31da1937915d,2109,3881332
-76.9915336949776,38.8957203067827,12001102_47035032,47035032,76.21199799,Alley-47035032 & 11TH ST NE,10,3b3024d90e24e9d44c837ef55b8749da,,3881333
-77.0150693272356,38.9672953206372,11000232_11086842,11086842,370.51800537,TUCKERMAN ST NW & 2ND PL NW,10,f7205ac3baed990bfe340e7f87ae6d61,,3881334
-76.9740736136198,38.8731175175427,13072602_47042732,47042732,0,Alley-47042732 & PROUT ST SE,10,907e88e369b786c75e630760634201c9,,3881335
-76.978565680335,38.8937615791921,47042682_47058992_47059002,47059002,0,Alley-47059002 & Alley-47042682 & Alley-47058992,,64c05e94345337003b2bf754aa615b9d,,3881336
-76.9717295467506,38.8677645834597,47024842_47066602_47078212,47078212,0,Alley-47078212 & Alley-47024842 & Alley-47066602,,b68be4bcfab1ad7176b3616d945e75d6,,3881337
-76.9143539801026,38.8933385917435,47033602_47040732_47077382,47077382,59.67399979,Alley-47077382 & Alley-47040732 & Alley-47033602,10,44eba955d5ecf9be509e4f031c1f1dba,,3881338
-76.973285268323,38.9155974504677,12084562_58018002,58018002,21.44599915,Driveway-58018002 & T ST NE,10,4a6aeb44fe5cede5dc31ebf1226e999a,,3881339
-77.0592961005875,38.9122517685259,11003002_47014852,47014852,0,Alley-47014852 & 30TH ST NW,10,e0d326e627ced3b13117fd6efbb9835f,,3881340
-76.9820297192432,38.9032659861996,47029832_47036722_47054252,47029832,0,Alley-47029832 & Alley-47036722 & Alley-47054252,10,61a8904306ec9a815efd09621bd31372,,3881341
-77.0638866270926,38.9658165297768,11003202_11065262,11003202,2846.96411133,32ND ST NW & NORTHAMPTON ST NW,12,f6a6a1c6f240597914fd80bd8621b364,,3881342
-76.9952506229473,38.8430636331512,13000802_47082412_47087752_58024622,47087752,0,Alley-47087752 & 8TH ST SE & Alley-47082412 & Driveway-58024622,10,2ab053c2316f13efbe913aa02357d8ac,,3881343
-77.0280899830985,38.9079062463698,11001202_47015982,47015982,0,Alley-47015982 & 12TH ST NW,10,afae77e6fd8f8674a85e8381aa34fe12,,3881344
-77.0264960007283,38.9170046010988,11087232_47082632,11087232,1123.35095215,U ST NW & Alley-47082632,10,9346c82af25313e68c185185854f1875,,3881345
-76.9581126966665,38.8549169342418,13017352_13081512,13017352,2549.14697266,BRANCH AVE SE & SOUTHERN AVE SE,13,d0bfee0911ba9af6fd6148a7695633f7,4103,3881346
-76.9908676978288,38.9472960414057,12026522_47033392,12026522,749.66699219,CRITTENDEN ST NE & Alley-47033392,,6adb97afebb7e4d1a75b5e6277f5fd7c,,3881347
-77.0642835668878,38.9091894375416,11068382_11094052,11068382,4535.99902344,P ST NW & WISCONSIN AVE NW,13,abf9242e68cb1ec538afa12974afd804,6147,3881348
-77.0926166486474,38.9447938876528,11004702_11091192,11004702,880.73901367,47TH ST NW & WARREN ST NW,12,eb56c4a08a1a913d0922979bc7889088,,3881349
-76.9647452550955,38.9126018054715,12014442_12088692,12014442,469.01300049,BEECHWOOD RD NE & VALLEY RD NE,17,6c3b49d5eab036c4217b827be787f4ad,,3881350
-77.0230642392855,38.9279063013536,11040042_11045762*1,11045762,327.54299927,HOBART PL NW & GEORGIA AVE NW,14,13b853f155997ba9d1f24b7cb376a979,5121,3881351
-77.032727991862,38.9450694905967,11001402_11009882,11009882,1573.19396973,ALLISON ST NW & 14TH ST NW,11,10e7e3d0e6cab73cac925bfe6e766d89,,3881352
-76.9631116602376,38.879388784036,13003102_47013332,47013332,0,Alley-47013332 & 31ST ST SE,10,36c2fa321f22cd421adc113179944618,,3881353
-76.9584404416112,38.8674268665297,13003302_13084562,13003302,578.15002441,33RD ST SE & T ST SE,11,c913d1e7493f354b2d9f140ca3ddddd0,,3881354
-77.0116167052132,38.9565953488772,11000102_11052062,11000102,5121.90917969,1ST ST NW & KENNEDY ST NW,12,d5f299c56e7c196ee67f520fb896ce23,,3881355
-77.0788901719054,38.9465118114014,11085182_11094052,11085182,103.98000336,TENLEY CIR NW & WISCONSIN AVE NW,13,64574d26359f92081d737caeb20e4e7e,6156e,3881356
-77.0623830376917,38.9114839294914,11003102_11011852,11003102,1001.82299805,31ST ST NW & AVON LN NW,10,5000533f01e47325e96b86a8ea6f0763,,3881357
-77.0004861708748,38.9071571642423,12000402_12036722,12036722,846.13098145,FLORIDA AVE NE & 4TH ST NE,13,6a0da73c1a415a9f7f9be6190bdbf075,3060,3881358
-77.0072966645529,38.9592278675691,12064222_47063782,47063782,71.28399658,Alley-47063782 & NEW HAMPSHIRE AVE NE,,8d2035d22cdaa53bf6a32281135e5f07,,3881359
